"gencodeID","Symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B","EntrezID"
"ENSMUSG00000009092.4","Derl3",1.2711656272587,-0.303938199536285,1.32394156194735,0.210234784393795,0.337915462048306,-5.07746019410679,70377
"ENSMUSG00000064494.1","Gm22063",2.22588671341886,-4.16220421526152,1.32385705812416,0.210262005606228,0.337935044341521,-4.93779709168663,NA
"ENSMUSG00000083512.1","Gm12749",1.27455652652438,-0.887629314168717,1.32369852933623,0.2103130802423,0.33799295853572,-5.00456039275315,NA
"ENSMUSG00000053134.13","Supt7l",-0.653912631405169,4.40087378780449,-1.32329726257953,0.210442405219656,0.338165232340101,-5.83518583374418,72195
"ENSMUSG00000098259.1","Gm27616",2.36300426885952,-2.80396175983647,1.32326964845519,0.21045130741265,0.338165232340101,-4.91398163300892,NA
"ENSMUSG00000060212.13","Pcnx2",-0.861949031899341,5.55545008810074,-1.32318508772316,0.210478569865808,0.338165232340101,-5.93231789380881,270109
"ENSMUSG00000099261.1","Mir6984",2.16866532164547,-4.23828596050439,1.32306799630617,0.210516325001114,0.338165232340101,-4.94011500821233,NA
"ENSMUSG00000037286.15","Stag1",0.323122932929923,6.07604855336137,1.32305250509608,0.210521320424721,0.338165232340101,-5.99722767263027,20842
"ENSMUSG00000039929.14","Urb1",0.762082317953933,3.72548099004079,1.32303686393728,0.210526364300229,0.338165232340101,-5.78412598403048,207932
"ENSMUSG00000084970.1","1700060J05Rik",2.43108848067115,-1.17157532994801,1.32301639356981,0.210532965621659,0.338165232340101,-4.95460568616536,NA
"ENSMUSG00000028954.11","Nub1",-0.513264221039949,5.33416944824884,-1.32299252687698,0.210540662409681,0.338165232340101,-5.93200160434377,53312
"ENSMUSG00000041649.13","Klf8",-0.563266407514435,2.65911127426938,-1.32286807085388,0.210580802050593,0.338205530566104,-5.62272395983483,245671
"ENSMUSG00000103192.1","Gm37645",2.54708761224003,-1.94372628947621,1.32281823091386,0.210596878213824,0.338207178390698,-4.91923478669609,NA
"ENSMUSG00000038039.13","Gcc2",0.376358700469297,6.6736428289061,1.32276545048112,0.210613903942572,0.3382103508216,-6.03424152757801,70297
"ENSMUSG00000037395.15","Rcor3",0.399173008524699,4.29744830832669,1.3225531417351,0.210682401113054,0.338274267848833,-5.84394263879678,214742
"ENSMUSG00000065637.1","Gm26397",2.43752860918922,-2.11187328967831,1.32254876517203,0.210683813314892,0.338274267848833,-4.91307641385248,NA
"ENSMUSG00000103403.1","Gm37931",2.75817312888488,-1.81603543919839,1.32206201794871,0.210840922076432,0.338502336279315,-4.92098610644429,NA
"ENSMUSG00000028692.14","Akr1a1",-0.962125751781178,6.91215769423966,-1.32190503528466,0.210891612200702,0.33854841403771,-6.03677637352154,58810
"ENSMUSG00000017929.13","B4galt5",-0.417327760488007,5.58647039450984,-1.32187982702604,0.210899752942057,0.33854841403771,-5.94853734477327,56336
"ENSMUSG00000086648.1","Gm15511",2.12603954729014,-2.58093257037029,1.32161759839744,0.210984452126153,0.338660186298493,-4.91304315052306,NA
"ENSMUSG00000108886.1","Gm44830",2.33801370901876,-0.193905214068843,1.32124088611229,0.211106177830224,0.338831371202113,-5.05989557311418,NA
"ENSMUSG00000022351.14","Sqle",0.693866225884282,5.44280445220551,1.3211330365789,0.211141037418513,0.338863119045052,-5.95910644728791,20775
"ENSMUSG00000052748.14","Swt1",0.421412161039747,4.11692957806524,1.32090064133059,0.211216169173505,0.338959491085268,-5.82718990535917,66875
"ENSMUSG00000101587.2","Gm29036",2.55911947403585,-1.68927919084812,1.32067536175843,0.211289021303188,0.339052191282865,-4.92412563748929,NA
"ENSMUSG00000009406.13","Elk1",-0.817810756469188,4.51091635608213,-1.3204654031095,0.211356937327855,0.339136957917284,-5.84609080545029,13712
"ENSMUSG00000060803.5","Gstp1",0.903444723185023,4.03553061903556,1.32023698192703,0.211430845719183,0.339231326931421,-5.82536151643267,14870
"ENSMUSG00000035914.10","Cd276",-0.485175862154629,2.72521064229625,-1.31993770538416,0.211527712115315,0.339362514932202,-5.63646797586639,102657
"ENSMUSG00000038975.14","Rabggtb",-1.20373068711365,5.00682644350171,-1.31967013709561,0.211614346198694,0.339477269258785,-5.89775502975938,19352
"ENSMUSG00000063535.7","Zfp773",0.71350794055934,1.22944515785552,1.31943187062716,0.211691517209789,0.339576827377999,-5.38272955954741,76373
"ENSMUSG00000039032.2","Tsga13",1.91436279916051,-3.56083079123049,1.31918437596463,0.211771701402101,0.339658169057234,-4.9325602188579,116732
"ENSMUSG00000029718.14","Pcolce",1.15269712563167,0.757473388318618,1.31917377859691,0.211775135327611,0.339658169057234,-5.28237999151618,18542
"ENSMUSG00000028419.5","Chmp5",-1.0472782770076,5.10268952443627,-1.31908993080826,0.211802306606058,0.339658169057234,-5.91495930270858,76959
"ENSMUSG00000072294.4","Klf12",-0.501737238121947,5.38458728689233,-1.31908876515164,0.211802684362719,0.339658169057234,-5.93304431257053,16597
"ENSMUSG00000016624.15","Phf21b",-0.594280101349523,2.42894796110084,-1.31899484344022,0.211833123564657,0.339669976536397,-5.58731602959789,271305
"ENSMUSG00000074553.3","Eif1-ps1",-2.30149251949388,-1.16325627855696,-1.31897277049416,0.211840277730402,0.339669976536397,-5.10876345379658,NA
"ENSMUSG00000086754.1","Gm16098",1.61193902660688,-2.80766561613215,1.3188249575847,0.211888191141845,0.339721578186361,-4.91964817333786,NA
"ENSMUSG00000005362.14","Crbn",-0.580238195215491,5.22651239585883,-1.318780218629,0.211902694973221,0.339721578186361,-5.92837896834623,58799
"ENSMUSG00000085227.1","6330418K02Rik",2.04315218219211,-1.17384444952701,1.31864685136413,0.21194593584083,0.339766662164013,-4.96896375160076,NA
"ENSMUSG00000057280.15","Musk",2.20367273840006,-1.84085615412758,1.31839058825938,0.212029042685615,0.339868486820361,-4.91854557292472,18198
"ENSMUSG00000105720.1","Gm42440",2.7795146697387,-2.15342154315345,1.31835772552886,0.212039702083546,0.339868486820361,-4.91631834430139,NA
"ENSMUSG00000103422.1","Gm37536",2.38172288413072,-2.4576311547124,1.31826888689199,0.212068520086484,0.339890434589792,-4.91411394099615,NA
"ENSMUSG00000020453.17","Patz1",0.37209997385488,4.29743454843352,1.31793828861778,0.21217578956836,0.34003810748682,-5.85140711011231,56218
"ENSMUSG00000091722.1","Siah3",0.740780770438998,2.14902087699229,1.31781179513129,0.21221684470954,0.340079650168494,-5.55904921511076,380918
"ENSMUSG00000059436.12","Max",-1.19198626575555,5.4095088569772,-1.3177202532867,0.212246559870548,0.340103015788004,-5.93499825952295,17187
"ENSMUSG00000066441.14","Rdh11",-0.695673610796038,3.07708468032971,-1.3175903122775,0.212288745509901,0.340146359294011,-5.69315914280439,17252
"ENSMUSG00000034203.8","Chchd4",-1.05177511097697,4.37465848647261,-1.31752296439265,0.212310612840857,0.340157143288161,-5.83722201475903,72170
"ENSMUSG00000075514.4","Gm13375",-1.45107801472336,1.39635782317099,-1.31737045770754,0.212360137354862,0.340212234022846,-5.4069647310294,NA
"ENSMUSG00000084644.1","Gm24379",2.24119450306754,-2.68745125353788,1.31723844326244,0.212403014890981,0.340255085852069,-4.92032769749813,NA
"ENSMUSG00000004035.12","Gstm7",2.00520802761847,2.19144068193558,1.31719487240353,0.212417168005459,0.340255085852069,-5.54353763555459,68312
"ENSMUSG00000029311.16","Hsd17b11",0.452057169241152,3.71257265607312,1.31705919065643,0.212461246408079,0.340290702153322,-5.78301623393127,114664
"ENSMUSG00000002767.13","Mrpl2",-1.1202201851421,2.92756513890388,-1.31703320663646,0.212469688586386,0.340290702153322,-5.66499252240949,27398
"ENSMUSG00000085572.1","Gm16234",1.68725965467935,-2.33842636207371,1.31688247285373,0.212518667213648,0.34034488951148,-4.91670409554056,NA
"ENSMUSG00000042380.8","Smim12",-1.16442757847019,2.23011246634699,-1.31668998404305,0.212581226875312,0.340420817383454,-5.55605099058966,80284
"ENSMUSG00000016526.8","Dyrk3",-1.28610742110292,2.05040112152398,-1.31660199365127,0.212609829115967,0.340435178399806,-5.53155623490165,226419
"ENSMUSG00000102323.1","Gm37790",2.09315559588595,-2.15399793043386,1.31656918893342,0.212620493451463,0.340435178399806,-4.91864659540278,NA
"ENSMUSG00000056031.13","9330154J02Rik",-1.34241776597956,-1.13143001960519,-1.31605354889356,0.212788177799848,0.340674489722879,-5.04311832658283,NA
"ENSMUSG00000070953.13","Rabepk",-0.660201580797293,3.48585444343818,-1.31597063355743,0.212815151634195,0.340674489722879,-5.73304995793574,227746
"ENSMUSG00000031101.6","Sash3",0.922021439059936,-0.112677840921538,1.31596975826356,0.21281543639773,0.340674489722879,-5.13252533137346,74131
"ENSMUSG00000041957.15","Pkp2",0.8214955844236,1.97021359837855,1.31587606366654,0.212845920303852,0.340699018524692,-5.52121000453321,67451
"ENSMUSG00000087138.1","Gm15545",-1.12768577820337,-0.385271186020568,-1.31567069746603,0.212912749452512,0.340781716929975,-5.13294433127502,NA
"ENSMUSG00000029772.17","Ahcyl2",0.362972868687198,7.0664517717386,1.31551895792306,0.212962138689305,0.340836491747459,-6.06444050723228,74340
"ENSMUSG00000038816.14","Ctnnal1",0.829686449427244,3.50451378758436,1.31542141169138,0.212993893640999,0.340863037879257,-5.76054631585439,54366
"ENSMUSG00000082524.3","Gm6272",1.62320966030026,-4.67992059642508,1.31517716257291,0.213073422800406,0.340941751436252,-4.95780140450374,NA
"ENSMUSG00000090460.3","Gm17511",1.62320966030026,-4.67992059642508,1.31517716257291,0.213073422800406,0.340941751436252,-4.95780140450374,NA
"ENSMUSG00000104313.1","Gm37911",2.51322094935481,-2.43288035264426,1.31503590346772,0.213119428757927,0.340991086012683,-4.92185422779678,NA
"ENSMUSG00000025505.16","Tmem80",-0.541793433268571,2.83609118635347,-1.31491782419679,0.21315789160264,0.341028345443154,-5.6598531824096,71448
"ENSMUSG00000031637.13","Lrp2bp",-1.60484169461857,-0.892128861187676,-1.31484460208372,0.213181745630036,0.341042228788935,-5.08781256994076,67620
"ENSMUSG00000044172.6","Ptx4",1.37724017724595,-3.79790489775548,1.3146363020139,0.213249616743663,0.341111411116578,-4.93972645799212,68509
"ENSMUSG00000022494.13","Shisa9",0.384252456241047,6.3440868271211,1.31461871024125,0.21325534953617,0.341111411116578,-6.02332423062603,72555
"ENSMUSG00000027944.13","Hax1",-1.03451840211859,4.53356801676613,-1.31404546496079,0.213442226944044,0.341371732529025,-5.85860394757841,23897
"ENSMUSG00000036057.11","Ptpn23",0.403977584142498,5.85287610439795,1.31397682292515,0.213464613120342,0.341371732529025,-5.99134665479371,104831
"ENSMUSG00000108310.1","Gm44712",2.05539165692789,-2.90391954834109,1.31394574613577,0.213474748799479,0.341371732529025,-4.92740254814186,NA
"ENSMUSG00000088475.1","Gm23084",1.76609412830234,-3.91674865402121,1.3138921373031,0.213492234214362,0.341371732529025,-4.94549261358174,NA
"ENSMUSG00000036622.15","Atp13a2",0.609424980864577,6.08885848087294,1.31388656536247,0.213494051662643,0.341371732529025,-6.00840140753631,74772
"ENSMUSG00000020811.16","Wscd1",0.826586551876063,5.1027355455154,1.31347558671693,0.213628138880286,0.341549899023399,-5.93249058176131,216881
"ENSMUSG00000058019.13","Ces5a",2.10242475452968,-1.34865904713558,1.31341521317312,0.213647842323103,0.341549899023399,-4.96154330657873,67935
"ENSMUSG00000051034.7","Zfp11",-0.746007875137151,3.04213027276832,-1.31340531198183,0.213651073806155,0.341549899023399,-5.69179527943967,22648
"ENSMUSG00000024962.13","Vegfb",-0.500863387936395,4.40404903301779,-1.31316811445187,0.213728500610734,0.341649371583755,-5.85046363239213,22340
"ENSMUSG00000087539.1","Gm13584",2.29080443353403,-3.26790761302913,1.31295074535557,0.213799475012558,0.34171110785158,-4.93552799593352,NA
"ENSMUSG00000002733.8","Plekha3",0.380942297041763,4.47725016360829,1.31293345377887,0.213805121806053,0.34171110785158,-5.87758862573448,83435
"ENSMUSG00000029837.2","1700111E14Rik",2.47777213614765,-1.94896386396883,1.31291012676833,0.213812739742839,0.34171110785158,-4.93534340486779,NA
"ENSMUSG00000029524.16","Sirt4",-0.803232368121728,1.49963705994236,-1.31258036374382,0.213920454592756,0.341858942939014,-5.43646375305629,75387
"ENSMUSG00000021748.8","Pdhb",-0.622504477622208,5.99110259565235,-1.31226336321264,0.21402404230198,0.342000162028735,-5.99260774881661,68263
"ENSMUSG00000027611.12","Procr",2.14128972450104,-2.16662035721301,1.3115699642114,0.214250769794257,0.342338118516534,-4.92607272150008,19124
"ENSMUSG00000026755.14","Arpc5l",-0.754946203567366,4.86701817142826,-1.31127468439237,0.214347379669609,0.342468134798112,-5.90142691392348,74192
"ENSMUSG00000109044.1","Gm44680",2.28225802586971,-1.73971598343927,1.31103289508678,0.214426514875488,0.342570214864351,-4.93745337749768,NA
"ENSMUSG00000102817.2","Gm6185",1.93404978406946,-0.833169852009988,1.31085729099008,0.214484003230629,0.342637699623139,-5.01273147008021,NA
"ENSMUSG00000109125.1","Gm45159",1.58806483608806,1.86604092920663,1.31070420395954,0.214534130297458,0.34269341598269,-5.50435778522112,NA
"ENSMUSG00000056515.8","Rab31",0.370418123970857,4.60903252961773,1.31053174853286,0.214590610800446,0.34275927257855,-5.89186123489803,106572
"ENSMUSG00000015027.11","Galns",1.03056039745063,2.44319335245827,1.31042852238521,0.214624423960003,0.342788916505273,-5.62241699435898,50917
"ENSMUSG00000081051.4","Gm15427",0.505669725232017,3.02061611012751,1.31026906057833,0.21467666641158,0.342833789898331,-5.70137646330757,NA
"ENSMUSG00000058690.14","Ccser2",-0.392340486372764,7.50293960167921,-1.31024963328234,0.214683031837367,0.342833789898331,-6.08747373011993,72972
"ENSMUSG00000045636.16","Mtus1",0.60158580816794,5.25982952079853,1.30994279795915,0.214783587937808,0.342936852743684,-5.95849027999955,102103
"ENSMUSG00000022024.9","Sugt1",-0.629033093025915,5.4053452279309,-1.30992943250215,0.2147879689373,0.342936852743684,-5.95045971880762,67955
"ENSMUSG00000098654.1","Gm27676",2.20957841677132,-4.12460019126343,1.30991301078907,0.21479335183194,0.342936852743684,-4.95305827259577,NA
"ENSMUSG00000029920.9","Smarcad1",0.521914270027875,5.13493696814106,1.30961186731781,0.214892083500527,0.343070112277908,-5.9465743868413,13990
"ENSMUSG00000084792.1","1700056N10Rik",-1.11898749835685,-0.151437362166823,-1.30950610470833,0.214926767155406,0.343101109008758,-5.23392361676392,NA
"ENSMUSG00000083411.3","Rpl30-ps10",1.90142943048213,-2.88025864841342,1.30930596214613,0.21499241411212,0.343158592338071,-4.93039543195066,NA
"ENSMUSG00000033126.4","Ybey",-0.621439062803329,1.36184739838003,-1.3093032095357,0.214993317084715,0.343158592338071,-5.42519048771753,216119
"ENSMUSG00000083745.1","Gm13543",2.39115569470419,-1.35253850453593,1.30915839401424,0.215040827048343,0.343210047260679,-4.95355675969076,NA
"ENSMUSG00000097638.1","Carlr",1.66398564723259,-0.220236055774731,1.30899595297489,0.215094129616889,0.343270739347399,-5.11193181878999,NA
"ENSMUSG00000097265.1","Gm26803",1.33463419012716,0.712150743007959,1.30867872031045,0.215198255695741,0.343412526771389,-5.28553923790196,NA
"ENSMUSG00000109139.1","Gm44798",3.07046889002061,-0.688005056891708,1.30860501387317,0.21522245441322,0.343426755348569,-5.01135582740368,NA
"ENSMUSG00000084537.1","Gm25845",2.46264606341342,-2.98028772302448,1.30850674718489,0.2152547200005,0.343448555223875,-4.93200914514484,NA
"ENSMUSG00000039474.13","Wfs1",0.969050318895229,5.85272527431018,1.30845082914257,0.215273082286335,0.343448555223875,-6.00572766671607,22393
"ENSMUSG00000075273.4","Ttc30b",0.621603161488879,3.22953072444769,1.30838203919853,0.215295673175823,0.343448555223875,-5.73604416143519,72421
"ENSMUSG00000034006.16","Pqlc1",0.571199748787546,2.60032984351081,1.30837723855823,0.215297249797024,0.343448555223875,-5.64046534683332,66943
"ENSMUSG00000097992.1","Gm27016",2.27516527428775,-3.3371658187387,1.30823275848477,0.215344704182701,0.343499871691771,-4.93914923762022,NA
"ENSMUSG00000040658.6","Dnph1",-2.35307767518411,-1.04453240615802,-1.3080873646015,0.215392467293555,0.343537134357645,-5.07085268023289,381101
"ENSMUSG00000030505.17","Prmt3",-0.431048478608074,4.42267088095366,-1.30806857844066,0.215398639333358,0.343537134357645,-5.85910609593314,71974
"ENSMUSG00000038696.14","Mapkap1",-0.638356844653756,5.16223430893445,-1.30791745686489,0.2154482943245,0.343591943088507,-5.92843268811419,227743
"ENSMUSG00000074782.3","4833422C13Rik",-0.569733284343274,3.26940726399789,-1.307779777844,0.215493540509641,0.343639713478048,-5.72462388414509,NA
"ENSMUSG00000053470.13","Kdm3a",-0.32571981354003,5.43440143729834,-1.30758784862215,0.215556628115509,0.343715926134372,-5.95936317241492,104263
"ENSMUSG00000059278.9","Naa38",-1.45143922554726,2.51612723417935,-1.30745551649833,0.215600134753373,0.343749653382658,-5.61287584364802,78304
"ENSMUSG00000053044.8","Cd8b1",1.7658666169398,-3.8410682988227,1.30743046018741,0.215608373283578,0.343749653382658,-4.95158370170254,12526
"ENSMUSG00000085760.1","Gm14302",1.89964070565421,-4.08830290186156,1.30729921466668,0.215651531071195,0.343794069681604,-4.95277824723353,NA
"ENSMUSG00000003762.13","Coq8b",0.634905730704599,2.54065620160296,1.30721764306722,0.215678357999301,0.343800935291614,-5.63168171837094,76889
"ENSMUSG00000103296.1","Gm38234",1.72396453230864,-3.86616744051899,1.30719308276756,0.215686435819739,0.343800935291614,-4.94971424507828,NA
"ENSMUSG00000025612.5","Bach1",1.19164588385926,4.00674382940496,1.30685483593687,0.215797709363082,0.343953906291736,-5.84206229116864,12013
"ENSMUSG00000039519.6","Cyp7b1",0.621856666627936,2.11326231439082,1.30675536131593,0.215830442548337,0.343981681201861,-5.55620702149266,13123
"ENSMUSG00000086913.1","Gm14019",2.08850544556348,-3.50787469911035,1.30654606611184,0.215899326545002,0.344046658819398,-4.9477487784116,NA
"ENSMUSG00000086567.1","Gm2830",-2.44673303071466,-0.948082249299596,-1.30653845274233,0.215901832621536,0.344046658819398,-5.06895666690001,NA
"ENSMUSG00000109648.1","Svet1",2.77210290486698,-0.962879277107058,1.30641847525954,0.215941328474318,0.344085197013038,-4.99922217509431,NA
"ENSMUSG00000084838.3","Gm10241",0.690612145134417,2.39569027151046,1.30589302083144,0.216114374027076,0.344336515395381,-5.61210906625123,NA
"ENSMUSG00000034394.14","Lif",1.90471813697813,-1.98696227291353,1.30575214869447,0.216160785965262,0.344386046239728,-4.92897626695416,16878
"ENSMUSG00000108226.1","Gm44063",2.34760778575062,-2.27219062943245,1.30570287306004,0.216177022298791,0.344387497880223,-4.93877851063583,NA
"ENSMUSG00000015377.9","Dennd6b",0.556106564175282,3.44399689836161,1.30558094183146,0.216217202927728,0.344427091812001,-5.76344002312754,69440
"ENSMUSG00000030275.6","Etnk1",-0.327820802081382,8.73487535464884,-1.30548583870818,0.216248546964054,0.344431219288712,-6.1416144413625,75320
"ENSMUSG00000087424.1","5730405O15Rik",1.58576346583571,0.810833333835939,1.30548007026186,0.216250448244235,0.344431219288712,-5.28954822127442,NA
"ENSMUSG00000022210.6","Dhrs4",-0.973700389814633,1.53621775776037,-1.30520591698299,0.216340824839462,0.344550745272317,-5.4493582418602,28200
"ENSMUSG00000005102.13","Eif2ak4",0.863180555404588,4.93822484741082,1.30497542008964,0.216416833535441,0.344647373198812,-5.93518490788137,27103
"ENSMUSG00000024346.5","Pfdn1",-1.11999587262036,3.67726437604699,-1.30469625874697,0.216508918873076,0.344745311179916,-5.78566225404232,67199
"ENSMUSG00000105674.1","Gm42437",2.46744603684837,-3.42618776781445,1.30467629902746,0.216515504089248,0.344745311179916,-4.94997237396076,NA
"ENSMUSG00000108825.1","Gm45838",2.90088037923923,-1.11349603254864,1.30464947057233,0.21652435573128,0.344745311179916,-4.97821276558126,NA
"ENSMUSG00000040532.14","Abhd11",-0.812273971765003,2.58655351473031,-1.30460013414143,0.216540634305939,0.344746803692743,-5.62755839101961,68758
"ENSMUSG00000074657.4","Kif5a",0.699546679357929,10.533372652115,1.30455036046632,0.216557058156769,0.344748527266854,-6.18887450923799,16572
"ENSMUSG00000097642.1","Gm26866",1.88876070013905,-2.77441014143483,1.30433043934606,0.216629637778481,0.3448396415781,-4.93471791347537,NA
"ENSMUSG00000086279.1","Gm15634",1.80040643728292,-3.54376585351359,1.3042101192204,0.216669354872532,0.344878434813397,-4.94727279531949,NA
"ENSMUSG00000107023.2","Gm42715",1.19901927545652,0.282484478109841,1.30405785738111,0.216719624249255,0.344923985877765,-5.1879793546966,NA
"ENSMUSG00000101463.1","Gm28750",2.19804600646443,-2.83457007325093,1.30399272457478,0.216741130793265,0.344923985877765,-4.9364993162953,NA
"ENSMUSG00000100764.1","Gm29155",1.71776542106471,-2.38746018185085,1.30398397671318,0.216744019427729,0.344923985877765,-4.93247264913365,NA
"ENSMUSG00000031226.13","Pbdc1",-0.579113911038622,4.03028966049267,-1.30387147502561,0.216781171436153,0.344958680393232,-5.83028822922987,67683
"ENSMUSG00000086259.7","Tmem150cos",2.17957788535582,-3.02796442193879,1.30382099155115,0.216797844533314,0.344960784702446,-4.9394566683206,NA
"ENSMUSG00000091968.1","Gm17115",-1.8777419520078,-2.62362977736266,-1.30370880888228,0.21683489865376,0.34499531595492,-4.99420126210039,NA
"ENSMUSG00000080859.1","Rpl10-ps1",2.37575282937539,-2.2966751578293,1.3036567126659,0.216852107868415,0.344998270302231,-4.93043268663296,NA
"ENSMUSG00000049916.10","2610318N02Rik",2.32098028089989,-1.99897543402647,1.30353376259089,0.216892727004771,0.345038465329975,-4.93390166858854,70458
"ENSMUSG00000102607.1","Gm37265",2.31742089386284,-3.23061484184904,1.30247040028061,0.217244288863679,0.345570325827025,-4.94609955810287,NA
"ENSMUSG00000042595.7","Fam199x",1.20757717613695,4.71629933255375,1.3024295234058,0.217257812534897,0.345570325827025,-5.92346719768229,245622
"ENSMUSG00000086610.1","Gm15408",1.87601563410974,-2.42333716815484,1.30230092110023,0.217300363671396,0.345613544654513,-4.93207817961599,NA
"ENSMUSG00000075297.10","H60b",-2.21443230396396,-1.45793901780329,-1.30224625736198,0.217318452520085,0.345617853151546,-5.07323714489733,667281
"ENSMUSG00000046947.12","Adck2",0.867247926933928,2.89770712535623,1.30212345550888,0.217359093497815,0.345658024844872,-5.70038915576812,57869
"ENSMUSG00000038022.11","Fam188b",-0.711543937201874,1.88065562659142,-1.30156839598224,0.217542866071673,0.345921241087414,-5.52234823699586,330323
"ENSMUSG00000089161.1","Gm24130",1.7533532445019,-4.28833618504397,1.30147964118964,0.21757226325238,0.345921241087414,-4.96560100185257,NA
"ENSMUSG00000029484.12","Anxa3",0.995051906744448,2.1016361446505,1.30145400946197,0.217580753540632,0.345921241087414,-5.56080855698681,11745
"ENSMUSG00000097099.2","Gm9917",1.97253967823454,-1.62349023313432,1.30143761348118,0.217586184708553,0.345921241087414,-4.95251951612853,NA
"ENSMUSG00000025236.10","Adpgk",0.659052381481415,3.33733728947409,1.30116912702848,0.217675136485496,0.346038176789903,-5.75807913129843,72141
"ENSMUSG00000026020.9","Nop58",0.31398484119318,6.00901521074631,1.3008801120236,0.217770922515856,0.346165959593713,-6.02019269945896,55989
"ENSMUSG00000108520.1","Gm44684",1.98721592992526,-1.18597743798148,1.30075052983767,0.217813880050175,0.346174905463763,-4.98273110192028,NA
"ENSMUSG00000026149.2","Tm4sf20",2.46539606244067,-2.35259486911426,1.30072335731978,0.217822888829783,0.346174905463763,-4.93320907152937,66261
"ENSMUSG00000038773.10","Kdm3b",-0.50344190489023,6.24942836739305,-1.30070149717249,0.21783013656487,0.346174905463763,-6.02367420232079,277250
"ENSMUSG00000079215.8","Zfp664",-0.679598698119948,6.23765760653626,-1.30067727036346,0.21783816919558,0.346174905463763,-6.02404607704425,269704
"ENSMUSG00000003344.14","Btbd2",-0.549994379694499,5.10628172950257,-1.3000921610032,0.218032240807534,0.346458811725845,-5.93626484087416,208198
"ENSMUSG00000032313.11","Tmem266",0.963038073936409,1.55540146204538,1.29986889701227,0.218106330935636,0.346537623389871,-5.47889999398872,244886
"ENSMUSG00000020914.17","Top2a",1.00292937490729,0.812378240935319,1.29983086595055,0.218118953574148,0.346537623389871,-5.32188476170092,21973
"ENSMUSG00000038010.8","Ccdc138",-0.724818668560163,1.85246436722874,-1.29980330693748,0.218128100874409,0.346537623389871,-5.51418896633835,76138
"ENSMUSG00000087624.1","9230111E07Rik",1.92371090276462,-3.35919089561752,1.29961842497129,0.218189474356019,0.346610622630317,-4.94885463043951,NA
"ENSMUSG00000022677.14","Fopnl",-1.18396755822186,3.49458113220205,-1.29938056601595,0.218268454696655,0.346698449952147,-5.76126365378753,66086
"ENSMUSG00000005054.6","Cstb",-1.48079405271602,2.83524113491266,-1.29935899868605,0.218275617209104,0.346698449952147,-5.66578336837546,13014
"ENSMUSG00000029176.13","Anapc4",0.337006603535997,5.60437640004459,1.29908955723368,0.218365114809296,0.346816090182663,-5.99302181148471,52206
"ENSMUSG00000024268.15","Celf4",-0.835044111113995,8.84090954847283,-1.29903410330212,0.218383538064245,0.346820838684078,-6.15085780251986,108013
"ENSMUSG00000082035.1","Rpl17-ps8",2.86402798658662,-1.91504830886297,1.2986955600777,0.218496038367033,0.346945650573641,-4.94822570775815,NA
"ENSMUSG00000075600.2","Zc3h3",-0.53079563761255,3.78515906576762,-1.29866898890486,0.2185048701438,0.346945650573641,-5.79723316625078,223642
"ENSMUSG00000026888.14","Grb14",-0.452968393937101,3.72681267820339,-1.29860528225092,0.218526046261078,0.346945650573641,-5.79549481913694,50915
"ENSMUSG00000032869.15","Psmf1",-0.684982622136319,4.64844424517041,-1.29855567908441,0.218542535525662,0.346945650573641,-5.8963616682624,228769
"ENSMUSG00000046523.4","Kctd4",-1.03403312411281,3.32650278806865,-1.29854546131227,0.218545932279851,0.346945650573641,-5.74434487581838,67516
"ENSMUSG00000097268.1","Gm26805",-1.00469565246608,1.51764456029381,-1.29851889885406,0.218554762794609,0.346945650573641,-5.46361181101263,NA
"ENSMUSG00000058638.14","Zfp110",0.597568020985976,3.50995916752917,1.29836662256977,0.218605391628162,0.346980435560478,-5.78268991840949,65020
"ENSMUSG00000053580.16","Tanc2",-0.266496296196511,8.88235814739687,-1.29836011232658,0.218607556366378,0.346980435560478,-6.15478882448123,77097
"ENSMUSG00000037190.12","Cyb561d2",-0.642604366531244,2.0745786544943,-1.2982415520791,0.218646982188749,0.347018502983654,-5.56070883064774,56368
"ENSMUSG00000035365.15","Parpbp",-1.71270333619386,-0.913626197604914,-1.29796016883512,0.21874057596836,0.34714252988425,-5.11745757464812,75317
"ENSMUSG00000049680.17","Urgcp",0.317744940045136,5.43021281992521,1.29789773990263,0.218761345500354,0.347150974937078,-5.98043132031327,72046
"ENSMUSG00000019790.16","Stxbp5",-0.416839613996451,7.75795320586561,-1.2976263326886,0.218851658768754,0.347255517939141,-6.11419380688625,78808
"ENSMUSG00000090173.8","Fbxw10",1.32192910466506,-0.630536202554078,1.29760688855998,0.218858130142936,0.347255517939141,-5.05202250174817,213980
"ENSMUSG00000028885.8","Smpdl3b",-1.53821109698046,-1.27081057306107,-1.29716193648495,0.219006261009083,0.347466019302182,-5.07029071601661,100340
"ENSMUSG00000098271.1","Gm27828",2.20300460572867,-2.98101017620973,1.2971060308343,0.219024878539229,0.34747102509944,-4.9448702652436,NA
"ENSMUSG00000097204.2","Gm17690",1.58744404507851,-0.486473082718888,1.29704964296794,0.219043657954684,0.347476286994046,-5.07868932122053,NA
"ENSMUSG00000073002.9","Vamp5",2.15356389686135,-1.9216183442432,1.2969519837086,0.219076185482297,0.347503355696914,-4.9496378482503,53620
